especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
AL29,2024-11-27,82200.0,82210.0,81620.0,82130.0,5668329,1732676400
AL29,2024-11-28,82880.0,82880.0,81900.0,82180.0,2630154,1732762800
AL29,2024-11-29,82180.0,83490.0,82180.0,83490.0,920529,1732849200
AL29,2024-12-02,83990.0,84940.0,82480.0,82950.0,3279319,1733108400
AL29,2024-12-03,83000.0,83990.0,82500.0,83980.0,5573655,1733194800
AL29,2024-12-04,83500.0,84690.0,83010.0,83350.0,2856637,1733281200
AL29,2024-12-05,84840.0,84840.0,82060.0,82260.0,2139948,1733367600
AL29,2024-12-06,83000.0,83000.0,81010.0,82800.0,2171035,1733454000
AL29,2024-12-09,83000.0,83290.0,82160.0,82410.0,1410321,1733713200
AL29,2024-12-10,83000.0,83000.0,82300.0,82800.0,1386653,1733799600
AL29,2024-12-11,83200.0,83300.0,82800.0,83110.0,1162903,1733886000
AL29,2024-12-12,84090.0,84090.0,82510.0,83650.0,1118375,1733972400
AL29,2024-12-13,83650.0,85640.0,83120.0,85590.0,1896935,1734058800
AL29,2024-12-16,85650.0,88630.0,85460.0,88380.0,1291541,1734318000
AL29,2024-12-17,88380.0,90650.0,87010.0,90570.0,1433804,1734404400
AL29,2024-12-18,91000.0,94300.0,91000.0,93000.0,3678656,1734490800
AL29,2024-12-19,94000.0,94000.0,89010.0,91750.0,1064982,1734577200
AL29,2024-12-20,92000.0,92900.0,91110.0,92800.0,1522395,1734663600
AL29,2024-12-23,92700.0,94870.0,92700.0,93710.0,1130438,1734922800
AL29,2024-12-24,94880.0,94880.0,93500.0,94000.0,251777,1735009200
AL29,2024-12-26,94000.0,95490.0,90000.0,94750.0,2432494,1735182000
AL29,2024-12-27,94980.0,95910.0,94020.0,94940.0,1596464,1735268400
AL29,2024-12-30,95000.0,96800.0,95000.0,96590.0,1405881,1735527600
AL29,2025-01-02,96510.0,96990.0,95510.0,96590.0,1450653,1735786800
AL29,2025-01-03,96800.0,97990.0,96600.0,97240.0,1826144,1735873200
AL29,2025-01-06,97990.0,97990.0,97000.0,97300.0,1160327,1736132400
AL29,2025-01-07,97990.0,97990.0,96200.0,96260.0,1425971,1736218800
AL29,2025-01-08,83700.0,86430.0,81000.0,83650.0,2099278,1736305200
AL29,2025-01-09,84500.0,85300.0,82610.0,85000.0,1779514,1736391600
AL29,2025-01-10,85310.0,85980.0,81070.0,83910.0,1579435,1736478000
AL29,2025-01-13,83910.0,84300.0,82210.0,83740.0,1735437,1736737200
AL29,2025-01-14,84590.0,84990.0,83410.0,83770.0,1662594,1736823600
AL29,2025-01-15,84000.0,84060.0,82970.0,83230.0,1756330,1736910000
AL29,2025-01-16,83100.0,83770.0,81500.0,82000.0,1372412,1736996400
AL29,2025-01-17,82000.0,82380.0,80500.0,81050.0,1818909,1737082800
AL29,2025-01-20,81100.0,81970.0,80030.0,81400.0,1582869,1737342000
AL29,2025-01-21,81410.0,82440.0,81410.0,82440.0,732288,1737428400
AL29,2025-01-22,82400.0,83540.0,81700.0,81940.0,1320215,1737514800
AL29,2025-01-23,81940.0,82500.0,81500.0,81880.0,908146,1737601200
AL29,2025-01-24,81600.0,82870.0,77130.0,81240.0,1071073,1737687600
